Time (s),Angle (deg),Angular Velocity (deg/s),Angular Acceleration (deg/s²)
1.3666666666666667,1.6387128113294003,81.28089988777366,1751.2900918964465
1.3833333333333333,3.857741976341513,36.85560131515723,-3651.969544778425
1.4,2.86723285516797,-40.45141827150675,-1844.6165094826943
1.4166666666666667,2.5093613672912918,-24.631615667598204,1243.742986070764
1.4333333333333333,2.046178999581362,1.0066812641853744,2708.865643075704
1.45,2.542917409430804,65.66390576825829,1124.1897206204585
1.4666666666666666,4.234975858523297,38.47967195153386,-3145.844416923498
1.4833333333333334,3.8255731411485754,-39.19757479585931,-2161.5439636158626
1.5,2.928390031994656,-33.57179350232957,1032.9865188652268
1.5166666666666666,2.706513357737594,-4.764690833685208,-340.1105232557129
1.5333333333333334,2.769567004205152,-44.90881094418762,-1416.9999959698623
1.55,1.209552992931357,-51.99802403268121,1463.8295010977229
1.5666666666666667,1.0362995364491179,3.8855057590696447,2116.8297948787026
1.5833333333333333,1.3390698515670116,18.56296912994197,-277.40368279401787
1.6,1.6550651741138522,-5.361283667398162,-1700.8747977690232
1.6166666666666667,1.1603603959870832,-38.13285746235887,-1.4673021235306578
1.6333333333333333,0.38396992536856106,-5.410193738182517,949.3696386449172
1.65,0.9800206047143333,-6.4872028408617375,501.0866534539574
1.6666666666666667,0.1677298306731504,11.292694710283033,139.324182551442
1.6833333333333333,1.3564437617237424,-1.8430634224799118,-1249.739621220152
1.7,0.10629438325715354,-30.365292663721892,118.59085243412872
1.7166666666666666,0.34426733959968286,2.109964991991032,648.146563166896
1.7333333333333334,0.17662654965684943,-8.760407224825869,-170.72733172641875
1.75,0.05225376543881906,-3.5809460655564918,1061.7364099660242
1.7666666666666666,0.05726168080496679,26.630806440708152,1631.5220990925097
1.7833333333333334,0.9399473134624386,50.803123904193924,-563.8536353852312
1.8,1.7506991442781037,7.835685261201281,-2511.038995134348
1.8166666666666667,1.2011368221691472,-32.898175933617395,169.98985291521964
1.8333333333333333,0.6540932798241942,13.502013691708584,2172.8731735249316
1.85,1.651203945226122,39.530929850546954,-982.8149224321033
1.8666666666666667,1.971790941509106,-19.258483722693832,-2773.0970513432
1.8833333333333333,1.0092544878029965,-52.90563852755939,918.4195970717517
1.9,0.20826965725713253,11.355502846364455,2183.295129718049
1.9166666666666667,1.387771249348506,19.87086579637506,-106.34281966595074
1.9333333333333333,0.8706318504696592,7.810742190833025,76.5681963142224
1.95,1.6481293223762725,22.42313900684913,-820.0802315746147
1.9666666666666666,1.6180698173646275,-19.525265528320705,-1420.5876153161007
1.9833333333333334,0.9972871380989057,-24.929781503687224,-79.07807099863533
2.0,0.7870771005750453,-22.16120122827533,578.9611713123554
2.0166666666666666,0.2585804304897305,-5.631075793275443,1211.7597061612396
2.033333333333333,0.5993745741325313,18.230788977099188,219.84401166538152
2.05,0.8662733963930346,1.6970579289039165,-771.3458056896463
2.066666666666667,0.6559431717626496,-7.48073787922241,-303.32865812908904
2.0833333333333335,0.616915467085614,-8.413897342066036,0.8196172634297341
2.1,0.375479927027116,-7.453417303774753,1053.4013717081632
2.1166666666666667,0.3684682236264564,26.69948171487262,654.3291209894347
2.1333333333333333,1.2654626508562004,14.357553395872998,328.32037492271775
2.15,0.8470533368222214,37.6434942122965,1447.0274206614522
2.1666666666666665,2.5202457912660794,62.59180075125457,-904.9292755406127
2.183333333333333,2.9334466951973663,7.4791850276095175,-2028.4947056757303
2.2,2.76955195885305,-5.024689437935976,-207.74668572016154
2.216666666666667,2.765957047266162,0.5542955036035835,190.3778817191698
2.2333333333333334,2.788028475639836,1.3212399527029959,97.88910753994051
2.25,2.8099983790229284,3.8172657549349225,-390.7081879162482
2.2666666666666666,2.915270667471,-11.7023663111719,-468.62743719588593
2.283333333333333,2.419919501983866,-11.803648818261223,914.0278141159117
2.3,2.5218157068622937,18.76522749269172,338.454532467447
2.316666666666667,3.045427085073607,-0.5218310693475416,-1172.898486722717
2.3333333333333335,2.5044213378840707,-20.331388731399215,485.76194700006533
2.35,2.367714127360302,15.670233830654581,1663.033476781016
2.3666666666666667,3.026762465572555,35.10306049463446,-547.3445107589185
2.3833333333333333,3.5378161438481137,-2.574583194642642,-1854.8057793664177
2.4,2.940943025751134,-26.72379881757925,-1155.4528486580205
2.4166666666666665,2.6470228499288084,-41.08967814990986,1479.9787979877642
2.433333333333333,1.57128708742081,22.608827782012725,1681.1639082786307
2.45,3.4006504426626503,14.949118792709811,-2085.5194214734856
2.466666666666667,2.069591047177893,-46.908486267102695,-536.372172423111
2.4833333333333334,1.8370342337592325,-2.929953621393828,431.99251345295295
2.5,1.9719259264647657,-32.50873581867098,-442.31908468284166
2.5166666666666666,0.7534097064702037,-17.673923110821832,953.3793868659092
2.533333333333333,1.3827951561040401,-0.7294229231407812,-553.9766992208307
2.55,0.7290956090321776,-36.13981308484946,-421.26031882502144
2.566666666666667,0.17813471994238253,-14.771433550640118,2436.491058063363
2.5833333333333335,0.23671449067748604,45.07655551726241,2055.5367253534305
2.6,1.6806865705177911,53.746457294474,-913.5184589797109
2.6166666666666667,2.0282630671599464,14.625940217938819,-1617.0206794404576
2.6333333333333333,2.1682179111157502,-0.1542320202077363,362.5967445976128
2.65,2.0231219998196885,26.712498371192538,153.95528126110815
2.6666666666666665,3.058634523488832,4.977610688495851,-1865.8417814179818
2.683333333333333,2.189042356102883,-35.48222767607331,-552.2032371071539
2.7,1.8758936009530582,-13.429163881741125,1755.2037328801312
2.716666666666667,1.7414035600448365,23.024563419931255,1983.086855578246
2.7333333333333334,2.6433790482840975,52.67373130420019,848.6666927877303
2.75,3.49719460351817,51.31345317952217,-1810.0994985445882
2.7666666666666666,4.353827487601498,-7.662918647285878,-2244.236083859766
2.783333333333333,3.241763981941975,-23.494416282469786,1048.8662787171074
2.8,3.5706802781858404,27.29929064328425,1428.3098967313954
2.816666666666667,4.151740336718132,24.115913608575752,-888.4524557795047
2.8333333333333335,4.374544065138384,-2.3157912160322383,-2179.002692239815
2.85,4.074547296183724,-48.517509466084505,-930.677040842891
2.8666666666666667,2.7572937496022396,-33.3383592441285,1616.256367808939
2.8833333333333333,2.963268654712778,5.3577027942132815,1296.0650438279636
2.9,2.9358838427426814,9.863808883470142,112.77619258504441
2.9166666666666665,3.2920622841617813,9.116909213714749,116.74214819973736
2.933333333333333,3.2397808165331723,13.755213823461375,617.4618376895714
2.95,3.7505694116105133,29.698970470034297,57.64786164801808
2.966666666666667,4.22974649886766,15.676809211729463,-1846.6021880065825
2.9833333333333334,4.2731297186681605,-31.854435796851575,-907.5960836247082
3.0,3.167931972305944,-14.576393575760704,1732.8403360241055
3.0166666666666666,3.7872499328094715,25.90690873728508,612.7303084491975
3.033333333333333,4.0314955968821105,5.847950039212478,-419.3430488942643
3.05,3.9821816007832203,11.928807107476317,2.412857782856122
3.066666666666667,4.429122500464671,5.928378631974027,-614.572237597517
3.0833333333333335,4.179794221849042,-8.556934145774221,-272.28654130300976
3.1,4.143891362272198,-3.1478394114596,1031.9163395562923
3.1166666666666667,4.074866241467055,25.840277172768737,1335.6282014829092
